"code","number"
"300704",12
"300704",13
"300704",14
"300705",1
"300705",2
"300705",3
"300705",4
"300705",5
"300705",6
"300705",7
"300705",8
"300705",9
"300705",10
"300706",1
"300706",2
"300706",3
"300706",4
"300706",5
"300706",6
"300707",1
"300707",2
"300707",3
"300707",4
"300707",5
"300707",6
"300708",1
"300708",2
"300708",3
"300708",4
"300708",5
"300708",6
"300708",7
"300708",8
"300708",9
"300709",1
"300709",2
"300709",3
"300709",4
"300709",5
"300709",6
"300710",1
"300710",2
"300710",3
"300710",4
"300710",5
"300710",6
"300710",7
"300711",1
"300711",2
"300711",3
"300711",4
"300711",5
"300711",6
"300711",7
"300711",8
"300801",1
"300801",2
"300801",3
"300801",4
"300801",5
"300801",6
"300801",7
"300801",8
"300802",1
"300802",2
"300802",3
"300802",4
"300802",5
"300802",6
"300802",7
"300803",1
"300803",2
"300803",3
"300803",4
"300803",5
"300803",6
"300803",7
"300803",8
"300803",9
"300803",10
"300803",11
"300803",12
"300803",13
"300803",14
"300803",15
"300803",16
"300803",17
"300803",18
"300804",1
"300804",2
"300804",3
"300804",4
"300805",1
"300805",2
"300805",3
"300805",4
"300805",5
"300806",1
"300806",2
"300806",3
"300806",4
"300806",5
"300807",1
"300807",2
"300807",3
"300807",4
"300807",5
"300807",6
"300901",1
"300901",2
"300901",3
"300901",4
"300901",5
"300901",6
"300901",7
"300901",8
"300901",9
"300901",10
"300901",11
"300901",12
"300901",13
"300901",14
"300901",15
"300902",1
"300902",2
"300902",3
"300902",4
"300902",5
"300903",1
"300903",2
"300903",3
"300903",4
"300904",1
"300904",2
"300904",3
"300904",4
"300904",5
"300905",1
"300905",2
"300905",3
"300905",4
"300905",5
"300905",6
"300905",7
"300906",1
"300906",2
"300906",3
"300906",4
"300906",5
"300906",6
"300906",7
"300906",8
"300906",9
"300906",10
"300906",11
"300907",1
"300907",2
"300907",3
"300907",4
"300907",5
"300907",6
"300907",7
"300908",1
"300908",2
"300908",3
"300908",4
"300909",1
"300909",2
"300909",3
"300909",4
"300910",1
"300910",2
"300910",3
"300911",1
"300911",2
"300911",3
"301001",1
"301001",2
"301001",3
"301001",4
"301001",5
"301001",6
"301001",7
"301002",1
"301002",2
"301002",3
"301002",4
"301003",1
"301003",2
"301003",3
"301003",4
"301003",5
"301003",6
"301003",7
"301003",8
"301003",9
"301003",10
"301003",11
"301004",1
"301004",2
"301004",3
"301004",4
"301004",5
"301004",6
"301004",7
"301004",8
"301004",9
"301005",1
"301005",2
"301005",3
"301005",4
"301005",5
"301005",6
"301005",7
"301005",8
"301005",9
"301005",10
"301005",11
"301005",12
"301006",1
"301006",2
"301006",3
"301006",4
"301006",5
"301006",6
"301007",1
"301007",2
"301007",3
"301007",4
"301007",5
"301007",6
"301007",7
"301008",1
"301008",2
"301008",3
"301008",4
"301009",1
"301009",2
"301009",3
"301009",4
"301009",5
"301009",6
"301009",7
"301009",8
"301009",9
"301010",1
"301010",2
"301010",3
"301010",4
"301010",5
"301010",6
"301010",7
"301011",1
"301011",2
"301011",3
"301011",4
"301011",5
"301011",6
"301011",7
"301011",8
"301012",1
"301012",2
"301012",3
"301012",4
"301012",5
"301012",6
"301012",7
"301012",8
"301012",9
"301012",10
"301012",11
"301012",12
"301013",1
"301013",2
"301013",3
"301013",4
"301013",5
"301013",6
"301013",7
"301013",8
"301014",1
"301014",2
"301014",3
"301014",4
"301014",5
"301014",6
"301014",7
"301101",1
"301101",2
"301101",3
"301101",4
"301101",5
"301101",6
"301101",7
"301101",8
"301101",9
"301101",10
"301101",11
"301101",12
"301101",13
"301101",14
"301102",1
"301102",2
"301102",3
"301102",4
"301102",5
"301102",6
"301102",7
"301102",8
"301102",9
"301102",10
"301102",11
"301102",12
"301102",13
"301102",14
"301103",1
"301103",2
"301103",3
"301103",4
"301103",5
"301103",6
"301103",7
"301103",8
"301103",9
"301103",10
"301103",11
"301103",12
"301104",1
"301104",2
"301104",3
"301104",4
"301104",5
"301104",6
"301104",7
"301104",8
"301104",9
"301104",10
"301104",11
"301104",12
"301104",13
"301104",14
"301104",15
"301104",16
"301104",17
"301104",18
"301105",1
"301105",2
"301105",3
"301105",4
"301105",5
"301105",6
"301105",7
"301105",8
"301105",9
"301105",10
"301105",11
"301105",12
"301105",13
"301105",14
"301105",15
"301105",16
"301105",17
"301105",18
"301105",19
"301105",20
"301105",21
"301105",22
"301201",1
"301202",1
"301202",2
"301202",3
"301202",4
"301202",5
"301202",6
"301202",7
"301202",8
"301202",9
"301202",10
"301203",1
"301203",2
"301203",3
"301203",4
"301203",5
"301203",6
"301203",7
"301203",8
"301204",1
"301204",2
"301204",3
"301204",4
"301204",5
"301204",6
"301204",7
"301204",8
"301204",9
"301204",10
"301204",11
"301204",12
"301204",13
"301204",14
"301204",15
"301204",16
"301204",17
"301204",18
"301204",19
"301204",20
"301204",21
"301204",22
"301204",23
"301204",24
"301204",25
"301204",26
"301204",27
"301204",28
"301204",29
"301204",30
"301204",31
"301204",32
"301204",33
"301205",1
"301205",2
"301205",3
"301205",4
"301205",5
"301205",6
"301205",7
"301206",1
"301206",2
"301206",3
"301206",4
"301206",5
"301206",6
"301206",7
"301206",8
"301301",1
"301301",2
"301301",3
"301301",4
"301301",5
"301301",6
"301301",7
"301301",8
"301302",1
"301302",2
"301302",3
"301302",4
"301302",5
"301302",6
"301302",7
"301303",1
"301303",2
"301303",3
"301303",4
"301303",5
"301303",6
"301303",7
"301303",8
"301303",9
"301303",10
"301303",11
"301304",1
"301304",2
"301304",3
"301304",4
"301304",5
"301304",6
"301304",7
"301304",8
"301304",9
"301304",10
"301304",11
"301304",12
"301305",1
"301305",2
"301305",3
"301305",4
"301306",1
"301306",2
"301307",1
"301307",2
"301307",3
"301307",4
"301307",5
"301307",6
"301401",1
"301401",2
"301401",3
"301402",1
"301402",2
"301402",3
"301403",1
"301403",2
"301403",3
"301403",4
"301403",5
"301403",6
"301403",7
"301403",8
"301403",9
"301403",10
"301403",11
"301403",12
"301403",13
"301403",14
"301403",15
"301403",16
"301403",17
"301404",1
"301404",2
"301404",3
"301404",4
"301501",1
"301501",2
"301501",3
"301502",1
"301502",2
"301502",3
"301502",4
"301502",5
"301502",6
"301502",7
"301502",8
"301503",1
"301503",2
"301504",1
"301504",2
"301504",3
"301504",4
"301504",5
"301504",6
"301504",7
"301504",8
"301504",9
"301504",10
"301504",11
"301504",12
"301504",13
"301504",14
"301504",15
"301504",16
"301504",17
"301504",18
"301504",19
"301505",1
"301505",2
"301505",3
"301505",4
"301505",5
"301505",6
"301505",7
"301505",8
"301505",9
"301505",10
"301505",11
"301506",1
"301506",2
"301506",3
"301506",4
"301506",5
"301506",6
"301506",7
"301506",8
"301506",9
"301506",10
"301506",11
"301506",12
"301506",13
"301601",1
"301601",2
"301601",3
"301601",4
"301601",5
"301601",6
"301601",7
"301601",8
"301601",9
"301601",10
"301601",11
"301601",12
"301601",13
"301601",14
"301601",15
"301601",16
"301601",17
"301601",18
"301601",19
"301601",20
"301601",21
"301601",22
"301601",23
"301601",24
"301601",25
"301601",26
"301601",27
"301601",28
"301601",29
"301601",30
"301601",31
"301601",32
"301601",33
"301601",34
"301601",35
"301601",36
"301602",1
"301602",2
"301602",3
"301602",4
"301602",5
"301602",6
"301602",7
"301602",8
"301602",9
"301602",10
"301602",11
"301602",12
"301602",13
"301602",14
"301602",15
"301602",16
"301602",17
"301602",18
"301602",19
"301602",20
"301602",21
"301603",1
"301603",2
"301603",3
"301603",4
"301603",5
"301603",6
"301603",7
"301603",8
"301603",9
"301701",1
"301701",2
"301701",3
"301701",4
"301701",5
"301701",6
"301701",7
"301701",8
"301701",9
"301701",10
"301701",11
"301701",12
"301701",13
"301701",14
"301701",15
"301701",16
"301701",17
"301701",18
"301701",19
"301701",20
"301701",21
"301701",22
"301701",23
"301701",24
"301701",25
"301701",26
"301701",27
"301701",28
"301701",29
"301701",30
"301701",31
"301701",32
"301701",33
"301701",34
"301701",35
"301701",36
"301701",37
"301701",38
"301701",39
"301701",40
"301701",41
"301701",42
"301701",43
"301702",1
"301702",2
"301702",3
"301702",4
"301702",5
"301702",6
"301702",7
"301702",8
"301702",9
"301702",10
"301702",11
"301702",12
"301702",13
"301703",1
"301703",2
"301703",3
"301703",4
"301703",5
"301703",6
"301703",7
"301703",8
"301703",9
"301703",10
"301703",11
"301703",12
"301703",13
"301703",14
"301703",15
"301703",16
"301703",17
"301703",18
"301704",1
"301704",2
"301704",3
"301704",4
"301704",5
"301704",6
"301704",7
"301704",8
"301704",9
"301704",10
"301704",11
"301704",12
"301704",13
"301704",14
"301704",15
"301704",16
"301704",17
"301704",18
"301704",19
"301704",20
"301704",21
"301704",22
"301704",23
"301704",24
"301704",25
"301705",1
"301705",2
"301705",3
"301705",4
"301705",5
"301705",6
"301705",7
"301705",8
"301705",9
"301705",10
"301705",11
"301705",12
"301706",1
"301706",2
"301706",3
"301706",4
"301706",5
"301706",6
"301706",7
"301706",8
"301706",9
"301706",10
"301706",11
"301706",12
"301706",13
"301706",14
"301706",15
"301707",1
"301707",2
"301707",3
"301707",4
"301707",5
"301707",6
"301707",7
"301707",8
"301707",9
"301707",10
"301707",11
"301707",12
"301707",13
"301708",1
"301708",2
"301708",3
"301708",4
"301708",5
"301708",6
"301708",7
"301708",8
"301801",1
"301801",2
"301802",1
"301802",2
"301802",3
"301802",4
"301802",5
"301802",6
"301802",7
"301802",8
"301803",1
"301803",2
"301803",3
"301803",4
"301803",5
"301803",6
"301803",7
"301803",8
"301803",9
"301803",10
"301803",11
"301803",12
"301804",1
"301804",2
"301804",3
"301804",4
"301804",5
"301804",6
"301804",7
"301804",8
"301804",9
"301804",10
"301804",11
"301804",12
"301805",1
"301805",2
"301805",3
"301805",4
"301805",5
"301806",1
"301806",2
"301806",3
"301806",4
"301806",5
"301806",6
"301806",7
"301807",1
"301807",2
"301807",3
"301807",4
"301807",5
"301807",6
"301807",7
"301807",8
"301807",9
"301807",10
"301807",11
"301807",12
"301807",13
"301807",14
"301807",15
"301807",16
"301807",17
"301807",18
"301807",19
"301807",20
"301807",21
"301901",1
"301901",2
"301901",3
"301901",4
"301901",5
"301901",6
"301901",7
"301901",8
"301901",9
"301901",10
"301901",11
"301901",12
"301901",13
"301901",14
"301901",15
"301901",16
"301901",17
"301901",18
"301901",19
"301901",20
"301901",21
"301901",22
"301901",23
"301901",24
"301901",25
"301901",26
"301901",27
"301901",28
"301901",29
"301901",30
"301901",31
"301901",32
"301901",33
"301902",1
"301902",2
"301902",3
"301902",4
"301902",5
"301902",6
"301903",1
"301903",2
"301903",3
"301903",4
"301903",5
"301903",6
"301903",7
"301903",8
"301903",9
"301903",10
"301904",1
"301904",2
"301904",3
"301904",4
"301904",5
"301904",6
"301904",7
"301904",8
"301904",9
"301904",10
"301904",11
"301904",12
"301904",13
"301904",14
"301904",15
"301905",1
"301905",2
"301905",3
"301905",4
"301905",5
"301906",1
"301906",2
"301906",3
"301906",4
"301906",5
"301906",6
"301906",7
"301906",8
"301906",9
"301906",10
"301906",11
"301906",12
"301906",13
"301907",1
"301907",2
"301907",3
"301907",4
"301907",5
"301907",6
"301907",7
"301907",8
"301907",9
"301908",1
"301908",2
"301908",3
"301908",4
"301908",5
"301908",6
"301908",7
"301908",8
"301908",9
"301908",10
"301908",11
"301908",12
"301908",13
"301908",14
"301908",15
"301909",1
"301909",2
"301909",3
"301909",4
"301909",5
"301909",6
"301909",7
"301909",8
"301909",9
"301909",10
"301909",11
"301909",12
"302001",1
"302001",2
"302001",3
"302001",4
"302001",5
"302001",6
"302001",7
"302002",1
"302002",2
"302002",3
"302002",4
"302002",5
"302002",6
"302002",7
"302003",1
"302003",2
"302003",3
"302003",4
"302003",5
"302003",6
"302003",7
"302003",8
"302003",9
"302003",10
"302004",1
"302004",2
"302004",3
"302004",4
"302004",5
"302004",6
"302005",1
"302005",2
"302005",3
"302005",4
"302005",5
"302005",6
"302005",7
"302005",8
"302005",9
"302005",10
"302005",11
"302006",1
"302006",2
"302006",3
"302006",4
"302006",5
"302006",6
"302006",7
"302006",8
"302006",9
"302006",10
"302006",11
"302006",12
"302006",13
"302006",14
"302006",15
"302006",16
"302006",17
"302006",18
"302006",19
"302006",20
"302006",21
"302006",22
"302006",23
"302006",24
"302006",25
"302006",26
"302006",27
"302006",28
"302006",29
"302006",30
"302101",1
"302101",2
"302101",3
"302101",4
"302101",5
"302101",6
"302101",7
"302101",8
"302101",9
"302101",10
"302101",11
"302101",12
"302101",13
"302101",14
"302102",1
"302102",2
"302102",3
"302102",4
"302102",5
"302102",6
"302102",7
"302103",1
"302103",2
"302103",3
"302103",4
"302103",5
"302103",6
"302104",1
"302104",2
"302104",3
"302104",4
"302104",5
"302104",6
"302104",7
"302104",8
"302104",9
"302104",10
"302104",11
"302104",12
"302104",13
"302104",14
"302104",15
"302105",1
"302105",2
"302105",3
"302105",4
"302105",5
"302105",6
"302105",7
"302105",8
"302105",9
"302105",10
"302105",11
"302105",12
"302105",13
"302105",14
"302105",15
"302105",16
"302106",1
"302106",2
"302106",3
"302106",4
"302107",1
"302107",2
"302107",3
"302107",4
"302107",5
"302107",6
"302107",7
"302107",8
"302107",9
"302107",10
"302107",11
"302107",12
"302107",13
"302107",14
"302108",1
"302108",2
"302108",3
"302108",4
"302108",5
"302108",6
"302108",7
"302108",8
"302108",9
"302108",10
"302108",11
"302109",1
"302109",2
"302109",3
"302109",4
"302109",5
"302109",6
"302109",7
"302109",8
"302109",9
"302109",10
"302109",11
"302109",12
"302109",13
"302109",14
"302109",15
"302109",16
"302109",17
"302109",18
"302109",19
"302109",20
"302109",21
"302109",22
"302109",23
"302109",24
"302109",25
"302110",1
"302110",2
"302110",3
"302110",4
"302110",5
"302110",6
"302110",7
"302110",8
"302110",9
"302110",10
"302110",11
"302110",12
"302110",13
"302110",14
"302110",15
"302110",16
"302110",17
"302110",18
"302110",19
"302110",20
"302110",21
"302110",22
"302110",23
"302110",24
"302110",25
"302110",26
"302110",27
"302110",28
"302111",1
"302111",2
"302111",3
"302111",4
"302111",5
"302111",6
"302111",7
"302111",8
"302111",9
"302111",10
"302111",11
"302111",12
"302111",13
"302112",1
"302112",2
"302112",3
"302112",4
"302112",5
"302112",6
"302112",7
"302112",8
"302112",9
"302112",10
"302112",11
"302112",12
"302112",13
"302112",14
"302112",15
"302112",16
"302112",17
"302113",1
"302113",2
"302113",3
"302113",4
"302113",5
"302113",6
"302113",7
"302113",8
"302113",9
"302113",10
"302114",1
"302114",2
"302114",3
"302114",4
"302114",5
"302114",6
"302114",7
"302114",8
"302115",1
"302115",2
"302115",3
"302115",4
"302115",5
"302115",6
"302115",7
"302115",8
"302116",1
"302116",2
"302116",3
"302116",4
"302116",5
"302116",6
"302116",7
"302116",8
"302116",9
"302116",10
"302116",11
"302116",12
"302116",13
"302116",14
"302116",15
"302116",16
"302116",17
"302116",18
"302116",19
"302116",20
"302116",21
"302116",22
"302116",23
"302116",24
"302116",25
"302116",26
"302116",27
"302116",28
"302117",1
"302117",2
"302117",3
"302117",4
"302117",5
"302117",6
"302117",7
"302117",8
"302117",9
"302117",10
"302117",11
"302117",12
"302117",13
"302117",14
"302117",15
"302117",16
"302117",17
"302117",18
"302117",19
"302117",20
"302201",1
"302201",2
"302201",3
"302201",4
"302201",5
"302201",6
"302201",7
"302201",8
"302202",1
"302202",2
"302202",3
"302202",4
"302202",5
"302202",6
"302202",7
"302202",8
"302202",9
"302203",1
"302203",2
"302203",3
"302203",4
"302203",5
"302203",6
"302203",7
"302203",8
"302203",9
"302203",10
"302203",11
"302203",12
"302204",1
"302204",2
"302204",3
"302204",4
"302204",5
"302204",6
"302204",7
"302205",1
"302205",2
"302205",3
"302205",4
"302205",5
"302205",6
"302205",7
"302205",8
"302205",9
"302205",10
"302205",11
"302205",12
"302205",13
"302205",14
"302205",15
"302205",16
"302205",17
"302205",18
"302205",19
"302205",20
"302205",21
"302205",22
"302205",23
"302205",24
"302205",25
"302205",26
"302205",27
"302301",1
"302301",2
"302301",3
"302301",4
"302301",5
"302301",6
"302301",7
"302301",8
"302302",1
"302302",2
"302302",3
"302302",4
"302302",5
"302303",1
"302303",2
"302303",3
"302303",4
"302303",5
"302303",6
"302303",7
"302304",1
"302304",2
"302304",3
"302304",4
"302304",5
"302304",6
"302304",7
"302304",8
"302305",1
"302305",2
"302305",3
"302306",1
"302306",2
"302306",3
"302306",4
"302306",5
"302306",6
"302306",7
"302306",8
"302306",9
"302307",1
"302307",2
"302307",3
"302307",4
"302307",5
"302307",6
"302307",7
"302307",8
"302307",9
"302307",10
"302307",11
"302308",1
"302308",2
"302308",3
"302308",4
"302308",5
"302308",6
"302308",7
"302308",8
"302308",9
"302308",10
"302401",1
"302402",1
"302402",2
"302402",3
"302402",4
"302402",5
"302403",1
"302403",2
"302403",3
"302403",4
"302403",5
"302403",6
"302403",7
"302403",8
"302404",1
"302404",2
"302404",3
"302405",1
"302405",2
"302406",1
"302406",2
"302406",3
"302406",4
"302406",5
"302406",6
"302406",7
"302407",1
"302407",2
"302407",3
"302407",4
"302407",5
"302407",6
"302407",7
"302407",8
"302407",9
"302407",10
"302407",11
"302407",12
"302407",13
"302407",14
"302407",15
"302407",16
"302407",17
"302407",18
"302407",19
"302408",1
"302408",2
"302408",3
"302408",4
"302408",5
"302408",6
"302408",7
"302408",8
"302408",9
"302408",10
"302408",11
"302408",12
"302408",13
"302408",14
"302408",15
"302408",16
"302408",17
"302501",1
"302501",2
"302501",3
"302502",1
"302502",2
"302502",3
"302502",4
"302502",5
"302502",6
"302502",7
"302502",8
"302503",1
"302503",2
"302503",3
"302503",4
"302503",5
"302503",6
"302504",1
"302504",2
"302504",3
"302504",4
"302504",5
"302504",6
"302504",7
"302504",8
"302504",9
"302504",10
"302504",11
"302504",12
"302504",13
"302504",14
"302504",15
"302504",16
"302504",17
"302504",18
"302504",19
"302504",20
"302504",21
"302504",22
"302504",23
"302504",24
"302504",25
"302504",26
"302504",27
"302504",28
"302504",29
"302504",30
"302504",31
"302505",1
"302505",2
"302505",3
"302505",4
"302505",5
"302505",6
"302601",1
"302601",2
"302601",3
"302601",4
"302601",5
"302601",6
"302602",1
"302602",2
"302602",3
"302602",4
"302602",5
"302602",6
"302602",7
"302602",8
"302603",1
"302603",2
"302603",3
"302603",4
"302603",5
"302603",6
"302604",1
"302604",2
"302604",3
"302604",4
"302604",5
"302604",6
"302604",7
"302604",8
"302604",9
"302604",10
"302604",11
"302604",12
"302604",13
"302604",14
"302604",15
"302604",16
"302604",17
"302604",18
"302604",19
"302604",20
"302604",21
"302604",22
"302604",23
"302604",24
"302604",25
"302604",26
"302604",27
"302701",1
"302701",2
"302701",3
"302701",4
"302701",5
"302701",6
"302701",7
"302701",8
"302701",9
"302701",10
"302701",11
"302701",12
"302701",13
"302701",14
"302702",1
"302702",2
"302702",3
"302702",4
"302702",5
"302702",6
"302702",7
"302702",8
"302702",9
"302703",1
"302703",2
"302703",3
"302703",4
"302703",5
"302703",6
"302703",7
"302704",1
"302704",2
"302704",3
"302704",4
"302704",5
"302705",1
"302705",2
"302705",3
"302705",4
"302706",1
"302706",2
"302706",3
"302707",1
"302707",2
"302707",3
"302707",4
"302707",5
"302707",6
"302708",1
"302708",2
"302708",3
"302708",4
"302708",5
"302708",6
"302708",7
"302708",8
"302708",9
"302708",10
"302708",11
"302709",1
"302709",2
"302709",3
"302709",4
"302709",5
"302709",6
"302709",7
"302801",1
"302801",2
"302801",3
"302801",4
"302801",5
